a1,a2,a3,a4,a1_coefficients,a2_coefficients,a3_coefficient,a4_coefficients,b1,b2,b3,b1_coefficients,b2_coefficients,b3_coefficients,c1,c2,c3,c1_coefficients,c2_coefficients,c3_coefficients,ETL_stack_sequence1,ETL_stack_sequence2,ETL_stack_sequence3,ETL_thickness1,ETL_thickness2,ETL_thickness3,HTL_additives_compounds1,HTL_additives_compounds2,HTL_additives_compounds3,HTL_additives_compounds4,Perovskite_deposition_solvents1,Perovskite_deposition_solvents2,Perovskite_deposition_solvents3,HTL_stack_sequence1,HTL_stack_sequence2,Perovskite_deposition_thermal_annealing_temperature1,Perovskite_deposition_thermal_annealing_temperature2,Perovskite_deposition_thermal_annealing_temperature3,Perovskite_deposition_thermal_annealing_temperature4,Perovskite_deposition_thermal_annealing_temperature5,Perovskite_deposition_thermal_annealing_temperature6,Perovskite_deposition_thermal_annealing_temperature7,Perovskite_deposition_thermal_annealing_temperature8,Perovskite_deposition_thermal_annealing_time1,Perovskite_deposition_thermal_annealing_time2,Perovskite_deposition_thermal_annealing_time3,Perovskite_deposition_thermal_annealing_time4,Perovskite_deposition_thermal_annealing_time5,Perovskite_deposition_thermal_annealing_time6,Perovskite_deposition_thermal_annealing_time7,Perovskite_deposition_thermal_annealing_time8,JV_default_PCE,JV_default_PCE
167,31.1,0,0,0.15,0.85,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,0,0,39.1,253.8,266,0,78,0,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,7.9,0
167,31.1,0,0,0.15,0.85,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,0,0,39.1,253.8,266,0,78,0,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,6.2,0
167,31.1,0,0,0.15,0.85,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,0,0,39.1,253.8,266,0,78,0,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,8.1,0
167,31.1,0,0,0.15,0.85,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,0,0,39.1,253.8,266,0,78,0,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,7.3,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,0,0,39.1,253.8,266,0,78,0,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,16.5,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,0,0,39.1,253.8,266,0,78,0,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,16.3,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,0,0,39.1,253.8,266,0,78,0,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,13.5,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,0,0,39.1,253.8,266,0,78,0,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,12.7,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,0,0,39.1,253.8,266,0,78,0,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,15.1,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,0,0,39.1,253.8,266,0,78,0,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,14.7,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,0,0,39.1,253.8,266,0,78,0,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,14.2,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,0,0,39.1,253.8,266,0,78,0,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,13.9,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,0,0,39.1,253.8,266,0,78,0,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,12.2,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,0,0,39.1,253.8,266,0,78,0,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,14.5,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,0,0,39.1,253.8,266,0,78,0,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,13.4,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,0,0,39.1,253.8,266,0,78,0,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,13.3,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,0,0,39.1,253.8,266,0,78,0,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,10.7,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,0,0,39.1,253.8,266,0,78,0,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,11.9,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,0,0,39.1,253.8,266,0,78,0,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,12.1,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,0,0,39.1,253.8,266,0,78,0,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,13,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,0,0,39.1,253.8,266,0,78,0,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,13.4,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,0,0,39.1,253.8,266,0,78,0,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,12.9,0
253,31.1,0,0,0.85,0.15,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,0,0,39.1,253.8,266,0,78,0,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,11.6,0
253,31.1,0,0,0.85,0.15,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,0,0,39.1,253.8,266,0,78,0,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,10.4,0
253,31.1,0,0,0.85,0.15,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,0,0,39.1,253.8,266,0,78,0,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,4.9,0
253,31.1,0,0,0.85,0.15,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,0,0,39.1,253.8,266,0,78,0,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,11.6,0
167,494.5,31.1,0,0.05,0.81,0.14,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,0,0,39.1,253.8,266,0,78,0,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,19.8,0
167,494.5,31.1,0,0.1,0.78,0.13,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,30,0,0,39.1,253.8,266,0,78,0,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,17.4,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,196,253.8,0,0.45,2.55,0,47.86,47.86,0,30,0,0,39.1,253.8,266,0,78,0,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,14.7,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,196,253.8,0,0.45,2.55,0,47.86,47.86,0,30,0,0,39.1,253.8,266,0,78,0,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,11.9,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,196,253.8,0,0.45,2.55,0,47.86,47.86,0,30,0,0,39.1,253.8,266,0,78,0,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,10.4,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,196,253.8,0,0.45,2.55,0,47.86,47.86,0,30,0,0,39.1,253.8,266,0,78,0,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,14.7,0
167,31.1,0,0,0.05,1,0,0,119,0,0,1,0,0,196,253.8,0,0.45,2.55,0,47.86,47.86,0,30,0,0,39.1,253.8,266,0,78,0,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,12.1,0
167,31.1,0,0,0.1,1,0,0,119,0,0,1,0,0,196,253.8,0,0.45,2.55,0,47.86,47.86,0,30,0,0,39.1,253.8,266,0,78,0,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,9.6,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,50,200,0,253.8,266,0,0,78,0,0,56.06,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6.7,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,50,200,0,253.8,266,0,0,78,0,0,56.06,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5.7,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,50,200,0,253.8,266,0,0,78,0,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,12.3,0
167,494.5,31.1,0,0.05,0.81,0.14,0,119,0,0,1,0,0,196,253.8,0,0.45,2.55,0,47.86,47.86,0,40,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,19.31,0
167,494.5,31.1,0,0.05,0.81,0.14,0,119,0,0,1,0,0,196,253.8,0,0.45,2.55,0,47.86,47.86,0,40,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,18.79,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,459.4,0,500,1300,63.5,0,0,0,86.1,0,0,63.5,0,25,50,60,0,0,0,0,0,15,90,60,0,0,0,0,0,12.1,0
167,494.5,0,0,0.88,0.12,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,150,0,253.8,266,0,0,18,78,0,1787.74,0,150,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,16.7,0
167,494.5,0,0,0.88,0.12,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,0,150,0,253.8,266,0,0,18,78,0,1787.74,0,150,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,18.28,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,265.81,47.86,0,100,150,0,39.1,253.8,266,0,253.8,0,0,1787.74,0,70,100,0,0,0,0,0,0,10,10,0,0,0,0,0,0,15.4,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,265.81,47.86,0,100,150,0,39.1,253.8,266,0,253.8,0,0,1787.74,0,70,100,0,0,0,0,0,0,10,10,0,0,0,0,0,0,13.2,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,265.81,47.86,0,100,150,0,39.1,253.8,266,0,253.8,0,0,1787.74,0,70,100,0,0,0,0,0,0,10,10,0,0,0,0,0,0,12.5,0
167,0,0,0,1,0,0,0,119,0,0,1,0,0,196,253.8,0,1,2,0,47.86,47.86,0,0,500,0,253.8,266,0,0,18,78,0,1787.74,0,150,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,8.55,0
167,0,0,0,1,0,0,0,119,0,0,1,0,0,196,18,253.8,1,1.88,0.12,47.86,47.86,0,0,500,0,253.8,266,0,0,18,78,0,1787.74,0,150,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,9.18,0
167,0,0,0,1,0,0,0,119,0,0,1,0,0,196,18,253.8,1,1.78,0.22,47.86,47.86,0,0,500,0,253.8,266,0,0,18,78,0,1787.74,0,150,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,10.26,0
167,0,0,0,1,0,0,0,119,0,0,1,0,0,196,18,253.8,1,1.72,0.28,47.86,47.86,0,0,500,0,253.8,266,0,0,18,78,0,1787.74,0,150,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,9.5,0
167,0,0,0,1,0,0,0,119,0,0,1,0,0,196,253.8,0,1,2,0,47.86,47.86,0,0,500,0,253.8,266,0,0,18,78,0,1787.74,0,150,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,7.79,0
167,0,0,0,1,0,0,0,119,0,0,1,0,0,196,18,253.8,1,0.12,1.88,47.86,47.86,0,0,500,0,253.8,266,0,0,18,78,0,1787.74,0,150,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,8.31,0
167,0,0,0,1,0,0,0,119,0,0,1,0,0,196,18,253.8,1,0.22,1.78,47.86,47.86,0,0,500,0,253.8,266,0,0,18,78,0,1787.74,0,150,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,9.29,0
167,0,0,0,1,0,0,0,119,0,0,1,0,0,196,18,253.8,1,0.28,1.72,47.86,47.86,0,0,500,0,253.8,266,0,0,18,78,0,1787.74,0,150,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,8.69,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,20,0,0,253.8,266,0,0,78,86.1,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,7.8,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,60,0,0,253.8,266,0,0,78,86.1,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,11.18,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,150,0,0,253.8,266,0,0,78,86.1,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,9.38,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,310,0,0,253.8,266,0,0,78,86.1,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3.07,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,60,0,0,253.8,266,0,0,78,86.1,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,12.62,0
217,0,0,0,1,0,0,0,119,0,0,0.97,0.03,0,196,253.8,0,2.94,0.09,0,47.86,47.86,0,90,200,0,253.8,266,0,0,86.1,0,0,1787.74,0,100,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,6.47,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,90,200,0,253.8,266,0,0,86.1,0,0,1787.74,0,100,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,4.95,0
253,31.1,0,0,0.05,0.95,0,0,119,0,0,1,0,0,220,0,0,3,0,0,18,910.9,0,20,30,0,253.8,266,0,0,18,78,0,1787.74,0,65,135,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18.63,0
253,31.1,0,0,0.05,0.95,0,0,119,0,0,1,0,0,220,0,0,3,0,0,18,0,0,20,0,0,253.8,266,0,0,18,78,0,1787.74,0,65,135,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18.63,0
253,31.1,0,0,0.05,0.95,0,0,119,0,0,1,0,0,220,0,0,3,0,0,18,910.9,0,20,30,0,253.8,266,0,0,18,78,0,1787.74,0,65,135,0,0,0,0,0,0,1,1,0,0,0,0,0,0,17.43,0
253,31.1,0,0,0.05,0.95,0,0,119,0,0,1,0,0,220,0,0,3,0,0,18,0,0,10,0,0,253.8,266,0,0,18,78,0,1787.74,0,65,135,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9.98,0
253,31.1,0,0,0.05,0.95,0,0,119,0,0,1,0,0,220,0,0,3,0,0,18,0,0,40,0,0,253.8,266,0,0,18,78,0,1787.74,0,65,135,0,0,0,0,0,0,1,1,0,0,0,0,0,0,13.82,0
253,31.1,0,0,0.05,0.95,0,0,119,0,0,1,0,0,220,0,0,3,0,0,18,0,0,60,0,0,253.8,266,0,0,18,78,0,1787.74,0,65,135,0,0,0,0,0,0,1,1,0,0,0,0,0,0,12.35,0
253,31.1,0,0,0.05,0.95,0,0,119,0,0,1,0,0,220,0,0,3,0,0,18,910.9,0,20,30,0,253.8,266,0,0,18,78,0,1787.74,0,65,135,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18.37,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,20,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,11.92,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,20,0,0,253.8,266,0,0,18,0,0,1787.74,0,100,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,10.75,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,20,0,0,253.8,266,0,0,18,0,0,1787.74,0,25,100,0,0,0,0,0,0,30,90,0,0,0,0,0,0,12.44,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,65,0,0,253.8,266,0,0,253.8,0,0,1787.74,0,25,25,70,0,0,0,0,0,60,30,5,0,0,0,0,0,15.64,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,65,0,0,253.8,266,0,0,253.8,0,0,1787.74,0,25,25,70,0,0,0,0,0,60,30,5,0,0,0,0,0,15.73,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,65,0,0,253.8,266,0,0,253.8,0,0,1787.74,0,25,25,70,0,0,0,0,0,60,30,5,0,0,0,0,0,15.35,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,65,0,0,253.8,266,0,0,253.8,0,0,1787.74,0,25,25,70,0,0,0,0,0,60,30,5,0,0,0,0,0,15.53,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,65,0,0,253.8,266,0,0,253.8,0,0,1787.74,0,25,25,70,0,0,0,0,0,60,30,5,0,0,0,0,0,14.09,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,0,0,65,0,0,253.8,266,0,0,253.8,0,0,1787.74,0,25,25,70,0,0,0,0,0,60,30,5,0,0,0,0,0,15.73,0
253,31.1,0,0,0.3,0.7,0,0,119,0,0,1,0,0,196,253.8,0,0.225,2.775,0,118.71,720.64,0,15,0,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,100,0,0,0,0,0,0,5,10,0,0,0,0,0,0,19.75,0
253,31.1,0,0,0.3,0.7,0,0,119,0,0,1,0,0,196,253.8,0,0.225,2.775,0,118.71,720.64,0,15,0,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,100,0,0,0,0,0,0,5,10,0,0,0,0,0,0,20.61,1
253,31.1,0,0,0.3,0.7,0,0,119,0,0,1,0,0,220,0,0,3,0,0,118.71,720.64,0,15,0,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,100,0,0,0,0,0,0,5,10,0,0,0,0,0,0,19.2,0
253,31.1,0,0,0.3,0.7,0,0,119,0,0,1,0,0,220,0,0,3,0,0,118.71,720.64,0,15,0,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,100,0,0,0,0,0,0,5,10,0,0,0,0,0,0,20.45,1
253,31.1,0,0,0.3,0.7,0,0,119,0,0,1,0,0,220,0,0,3,0,0,118.71,720.64,0,15,0,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,19.7,0
253,31.1,0,0,0.3,0.7,0,0,119,0,0,1,0,0,220,0,0,3,0,0,118.71,720.64,0,15,0,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,20.56,1
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,253.8,40,165,0,253.8,266,0,0,18,78,0,1787.74,0,65,100,0,0,0,0,0,0,1,10,0,0,0,0,0,0,16.6,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,253.8,40,165,0,253.8,266,0,0,18,78,0,1787.74,0,65,100,0,0,0,0,0,0,1,10,0,0,0,0,0,0,16.41,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,40,165,0,253.8,266,0,0,18,78,0,1787.74,0,65,100,0,0,0,0,0,0,1,10,0,0,0,0,0,0,15.2,0
217,0,0,0,1,0,0,0,119,0,0,1,0,0,220,0,0,3,0,0,47.86,47.86,0,40,165,0,253.8,266,0,0,18,78,0,1787.74,0,65,100,0,0,0,0,0,0,1,10,0,0,0,0,0,0,15.04,0
100.02,132.9,0,0,2,39,0,0,119,0,0,40,0,0,220,0,0,121,0,0,47.86,0,0,50,0,0,253.8,266,0,0,18,78,0,157.15,0,180,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,13.29,0
253,31.1,0,0,0.8,0.2,0,0,119,0,0,1,0,0,196,253.8,0,0.6,2.4,0,47.86,910.9,0,0,40,0,253.8,266,0,0,78,86.1,0,1787.74,0,100,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,13.74,0
253,31.1,0,0,0.83,0.17,0,0,119,0,0,1,0,0,196,253.8,0,0.51,2.49,0,47.86,0,0,65,0,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,16.74,0
253,31.1,0,0,0.83,0.17,0,0,119,0,0,1,0,0,196,253.8,0,0.51,2.49,0,118.71,0,0,65,0,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,18.75,0
253,31.1,0,0,0.85,0.15,0,0,119,0,0,1,0,0,196,253.8,0,0.451,2.55,0,47.86,118.71,0,0,20,0,39.1,253.8,266,0,18,253.8,0,1787.74,0,125,0,0,0,0,0,0,0,22.5,0,0,0,0,0,0,0,22.1,1
253,31.1,0,0,0.85,0.15,0,0,119,0,0,1,0,0,196,253.8,0,0.451,2.55,0,47.86,118.71,0,0,20,0,39.1,253.8,266,0,18,253.8,0,1787.74,0,125,0,0,0,0,0,0,0,22.5,0,0,0,0,0,0,0,21.53,1
253,31.1,0,0,0.85,0.15,0,0,119,0,0,1,0,0,196,253.8,0,0.451,2.55,0,47.86,118.71,0,0,20,0,39.1,253.8,266,0,18,253.8,0,1787.74,0,125,0,0,0,0,0,0,0,22.5,0,0,0,0,0,0,0,16.74,0
253,31.1,0,0,0.85,0.15,0,0,119,0,0,1,0,0,196,253.8,0,0.451,2.55,0,47.86,47.86,0,50,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,16.56,0
253,31.1,0,0,0.85,0.15,0,0,119,0,0,1,0,0,196,253.8,0,0.451,2.55,0,47.86,47.86,0,50,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,17.31,0
167,494.5,31.1,0,0.05,0.79,0.16,0,119,0,0,1,0,0,196,253.8,0,0.51,2.49,0,47.86,47.86,0,0,150,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,18.75,0
167,494.5,31.1,0,0.05,0.79,0.16,0,119,0,0,1,0,0,196,253.8,0,0.51,2.49,0,47.86,47.86,0,0,150,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,19.14,0
167,494.5,31.1,0,0.05,0.79,0.16,0,119,0,0,1,0,0,196,253.8,0,0.51,2.49,0,47.86,47.86,0,0,150,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,17.51,0
167,494.5,31.1,0,0.05,0.79,0.16,0,119,0,0,1,0,0,196,253.8,0,0.51,2.49,0,47.86,47.86,0,0,150,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,18.09,0
167,494.5,31.1,0,0.05,0.79,0.16,0,119,0,0,1,0,0,196,253.8,0,0.51,2.49,0,47.86,47.86,0,0,150,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,15.11,0
253,31.1,0,0,0.93,0.07,0,0,119,0,0,1,0,0,196,253.8,0,0.21,2.79,0,47.86,47.86,0,70,150,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,18.79,0
253,31.1,0,0,0.93,0.07,0,0,119,0,0,1,0,0,196,253.8,0,0.21,2.79,0,47.86,47.86,0,70,150,0,39.1,253.8,266,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,9.24,0
167,494.5,31.1,0,0.05,0.85,0.15,0,119,0,0,1,0,0,196,253.8,0,0.45,2.55,0,47.86,0,0,50,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,21.03,1
167,494.5,31.1,0,0.05,0.85,0.15,0,119,0,0,1,0,0,196,253.8,0,0.45,2.55,0,47.86,0,0,50,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,20.78,1
167,494.5,31.1,0,0.05,0.85,0.15,0,119,0,0,1,0,0,196,253.8,0,0.45,2.55,0,47.86,0,0,50,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,19.17,0
167,494.5,31.1,0,0.05,0.85,0.15,0,119,0,0,1,0,0,196,253.8,0,0.45,2.55,0,47.86,0,0,50,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,19.04,0
167,494.5,31.1,0,0.05,0.85,0.15,0,119,0,0,1,0,0,196,253.8,0,0.45,2.55,0,47.86,0,0,50,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,19.21,0
167,494.5,31.1,0,0.05,0.85,0.15,0,119,0,0,1,0,0,196,253.8,0,0.45,2.55,0,47.86,0,0,50,0,0,253.8,266,0,0,18,78,0,1787.74,0,100,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,19.19,0
