,a1,a2,a1_coefficients,a2_coefficients,a3_coefficient,c1_coefficients,c2_coefficients,ETL_stack_sequence1,ETL_stack_sequence2,ETL_stack_sequence3,ETL_thickness1,ETL_thickness2,HTL_additives_compounds1,HTL_additives_compounds2,HTL_additives_compounds3,Perovskite_deposition_solvents1,Perovskite_deposition_solvents2,Perovskite_deposition_solvents3,HTL_stack_sequence1,Perovskite_deposition_thermal_annealing_temperature1,Perovskite_deposition_thermal_annealing_temperature2,Perovskite_deposition_thermal_annealing_time1,Perovskite_deposition_thermal_annealing_time2,JV_default_PCE
125,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,10.0,0.0,253.8,266.0,0.0,18.0,253.8,0.0,1787.74,100,150,10.0,0.5,0
126,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,10.0,0.0,253.8,266.0,0.0,18.0,253.8,0.0,1787.74,100,150,10.0,0.5,0
127,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,40.0,190.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,65,100,1.0,2.0,0
128,167.0,494.5,0.25,0.75,0.0,0.6,2.4,47.86,47.86,31.1,20.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,60.0,0.0,0
129,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,17.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,30.0,0.0,0
130,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,17.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,30.0,0.0,0
131,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,17.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,30.0,0.0,0
132,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,10.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,30.0,0.0,0
133,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,17.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,30.0,0.0,0
134,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,21.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,30.0,0.0,0
135,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,28.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,30.0,0.0,0
136,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,35.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,30.0,0.0,0
137,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,17.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,30.0,0.0,0
138,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,17.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,30.0,0.0,0
139,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,17.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,30.0,0.0,0
140,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,17.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,30.0,0.0,0
141,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,17.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,30.0,0.0,0
142,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,17.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,30.0,0.0,0
143,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,17.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,30.0,0.0,0
144,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,17.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,30.0,0.0,0
145,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,17.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,30.0,0.0,0
146,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,17.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,30.0,0.0,0
147,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,17.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,30.0,0.0,0
148,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,17.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,30.0,0.0,0
149,253.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,150,0,40.0,0.0,0
150,253.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,150,0,40.0,0.0,0
151,253.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,150,0,40.0,0.0,0
152,253.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,150,0,40.0,0.0,0
153,253.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,150,0,40.0,0.0,0
154,253.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,150,0,40.0,0.0,0
155,253.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,150,0,40.0,0.0,0
156,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,50.0,0.0,253.8,266.0,0.0,78.0,0.0,0.0,157.15,100,0,2.0,0.0,0
157,167.0,494.5,0.05,0.855,0.095,0.285,2.565,47.86,0.0,0.0,30.0,0.0,39.1,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,90.0,0.0,0
158,167.0,494.5,0.05,0.855,0.095,0.285,2.565,47.86,379.356,0.0,3.0,50.0,39.1,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,90.0,0.0,0
159,167.0,0.0,1.0,0.0,0.0,2.0,1.0,47.86,47.86,0.0,4.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,350,0,5.0,0.0,0
160,167.0,0.0,1.0,0.0,0.0,2.0,1.0,47.86,47.86,0.0,4.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,150,0,5.0,0.0,0
161,167.0,0.0,1.0,0.0,0.0,2.0,1.0,47.86,47.86,0.0,4.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,350,0,5.0,0.0,0
162,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,3.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,110,0,15.0,0.0,0
163,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,3.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,110,0,15.0,0.0,0
164,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,3.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,110,0,15.0,0.0,0
165,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,50.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,60.0,0.0,0
166,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,50.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,60.0,0.0,0
167,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,4.0,80.0,59.0,253.8,266.0,253.8,0.0,0.0,1787.74,70,115,2.0,4.0,0
168,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,4.0,80.0,253.8,266.0,0.0,253.8,0.0,0.0,166.28316,70,115,2.0,4.0,0
169,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,4.0,80.0,59.0,253.8,266.0,253.8,0.0,0.0,1787.74,70,115,2.0,4.0,0
170,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,4.0,80.0,253.8,266.0,0.0,253.8,0.0,0.0,166.28316,70,115,2.0,4.0,0
171,167.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,4.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,10.0,0.0,0
172,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,20.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,5.0,0.0,0
173,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,40.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,5.0,0.0,0
174,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,60.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,5.0,0.0,0
175,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,80.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,5.0,0.0,0
176,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,80.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,5.0,0.0,0
177,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,60.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,5.0,0.0,0
178,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,40.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,5.0,0.0,0
179,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,20.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,5.0,0.0,0
180,217.0,0.0,1.0,0.0,0.0,3.0,0.0,81.4,0.0,0.0,277.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,105,0,5.0,0.0,0
181,217.0,0.0,1.0,0.0,0.0,3.0,0.0,81.4,0.0,0.0,277.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,105,0,5.0,0.0,0
182,217.0,0.0,1.0,0.0,0.0,3.0,0.0,81.4,0.0,0.0,277.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,105,0,5.0,0.0,0
183,217.0,0.0,1.0,0.0,0.0,3.0,0.0,81.4,0.0,0.0,277.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,105,0,5.0,0.0,0
184,217.0,0.0,1.0,0.0,0.0,3.0,0.0,81.4,0.0,0.0,277.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,105,0,5.0,0.0,0
185,217.0,0.0,1.0,0.0,0.0,3.0,0.0,81.4,0.0,0.0,277.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,105,0,5.0,0.0,0
186,217.0,0.0,1.0,0.0,0.0,3.0,0.0,81.4,0.0,0.0,277.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,105,0,5.0,0.0,0
187,217.0,0.0,1.0,0.0,0.0,3.0,0.0,81.4,0.0,0.0,277.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,105,0,5.0,0.0,0
188,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,30.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
189,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,30.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
190,253.0,31.1,0.85,0.15,0.0,0.45,2.55,47.86,47.86,0.0,40.0,150.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
191,253.0,31.1,0.85,0.15,0.0,0.45,2.55,47.86,47.86,0.0,40.0,150.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
192,253.0,31.1,0.85,0.15,0.0,0.45,2.55,47.86,47.86,0.0,40.0,150.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
193,253.0,31.1,0.85,0.15,0.0,0.45,2.55,47.86,47.86,0.0,40.0,150.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
194,253.0,31.1,0.85,0.15,0.0,0.45,2.55,47.86,47.86,0.0,40.0,150.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
195,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,40.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,95,0,10.0,0.0,0
196,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,40.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,95,0,20.0,0.0,0
197,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,40.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,95,0,30.0,0.0,0
198,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,40.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,95,0,40.0,0.0,0
199,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,40.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,95,0,50.0,0.0,0
200,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,40.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,95,0,40.0,0.0,0
201,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,40.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,45.0,0.0,0
202,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,40.0,200.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,65,100,1.0,2.0,0
203,217.0,0.0,1.0,0.0,0.0,3.0,0.0,144.48,0.0,0.0,20.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,10.0,0.0,0
204,217.0,0.0,1.0,0.0,0.0,3.0,0.0,144.48,0.0,0.0,40.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,10.0,0.0,0
205,217.0,0.0,1.0,0.0,0.0,3.0,0.0,144.48,0.0,0.0,60.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,10.0,0.0,0
206,217.0,0.0,1.0,0.0,0.0,3.0,0.0,144.48,0.0,0.0,80.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,10.0,0.0,0
207,217.0,0.0,1.0,0.0,0.0,3.0,0.0,144.48,0.0,0.0,60.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,10.0,0.0,0
208,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,150.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,130,0,20.0,0.0,0
209,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,250.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,130,0,20.0,0.0,0
210,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,400.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,130,0,20.0,0.0,0
211,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,150.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,130,0,20.0,0.0,0
212,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,250.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,130,0,20.0,0.0,0
213,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,400.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,130,0,20.0,0.0,0
214,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,150.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,130,0,20.0,0.0,0
215,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,250.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,130,0,20.0,0.0,0
216,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,400.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,130,0,20.0,0.0,0
217,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,150.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,130,0,20.0,0.0,0
218,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,250.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,130,0,20.0,0.0,0
219,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,400.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,130,0,20.0,0.0,0
220,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,30.0,550.0,253.8,266.0,0.0,253.8,0.0,0.0,166.28316,70,70,30.0,30.0,0
221,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,30.0,550.0,12.0,253.8,266.0,253.8,0.0,0.0,166.28316,70,70,30.0,30.0,0
222,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,30.0,550.0,12.0,253.8,266.0,253.8,0.0,0.0,166.28316,70,70,30.0,30.0,0
223,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,30.0,550.0,12.0,253.8,266.0,253.8,0.0,0.0,166.28316,70,70,30.0,30.0,0
224,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,30.0,550.0,253.8,266.0,0.0,253.8,0.0,0.0,166.28316,70,70,30.0,30.0,0
225,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,30.0,550.0,12.0,253.8,266.0,253.8,0.0,0.0,166.28316,70,70,30.0,30.0,0
226,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,30.0,550.0,12.0,253.8,266.0,253.8,0.0,0.0,166.28316,70,70,30.0,30.0,0
227,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,30.0,550.0,12.0,253.8,266.0,253.8,0.0,0.0,166.28316,70,70,30.0,30.0,0
228,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,20.0,300.0,253.8,266.0,0.0,78.0,0.0,0.0,157.15,65,0,60.0,0.0,0
229,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,30.0,150.0,253.8,266.0,0.0,18.0,253.8,0.0,1787.74,70,100,10.0,30.0,0
230,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,30.0,150.0,253.8,266.0,0.0,18.0,253.8,0.0,1787.74,70,100,10.0,30.0,0
231,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,30.0,150.0,253.8,266.0,0.0,18.0,253.8,0.0,1787.74,70,100,10.0,30.0,0
232,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,30.0,150.0,253.8,266.0,0.0,18.0,253.8,0.0,1787.74,70,100,10.0,30.0,0
233,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,30.0,150.0,253.8,266.0,0.0,18.0,253.8,0.0,1787.74,70,100,10.0,30.0,0
234,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,30.0,150.0,253.8,266.0,0.0,18.0,253.8,0.0,1787.74,70,100,10.0,30.0,0
235,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,30.0,150.0,253.8,266.0,0.0,18.0,253.8,0.0,1787.74,70,100,10.0,30.0,0
236,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,30.0,150.0,253.8,266.0,0.0,18.0,253.8,0.0,1787.74,70,100,10.0,30.0,0
237,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,40.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
238,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,40.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,1
239,167.0,494.5,0.1,0.76,0.14,0.51,2.49,118.71,0.0,0.0,20.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,60.0,0.0,0
240,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,650.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,5.0,0.0,0
241,217.0,0.0,1.0,0.0,0.0,1.0,2.0,47.86,47.86,0.0,0.0,650.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,5.0,0.0,0
242,217.0,0.0,1.0,0.0,0.0,2.0,1.0,47.86,47.86,0.0,0.0,650.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,5.0,0.0,0
243,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,650.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,5.0,0.0,0
244,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,200.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,110,0,90.0,0.0,0
245,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,200.0,253.8,266.0,0.0,18.0,0.0,0.0,166.28316,110,0,90.0,0.0,0
246,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,200.0,253.8,266.0,0.0,18.0,0.0,0.0,166.28316,110,0,90.0,0.0,0
247,167.0,494.5,0.05,0.85,0.15,0.45,2.55,47.86,47.86,0.0,50.0,200.0,253.8,266.0,0.0,18.0,0.0,0.0,166.28316,155,0,90.0,0.0,0
248,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,50.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,70,100,60.0,10.0,0
249,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,122.12,0.0,50.0,1.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,70,100,60.0,10.0,0
250,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,720.64,0.0,50.0,8.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,70,100,60.0,10.0,0
251,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,910.9,0.0,50.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,70,100,60.0,10.0,0
252,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,128.162,0.0,50.0,1.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,70,100,60.0,10.0,0
253,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,128.162,0.0,50.0,1.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,70,100,60.0,10.0,0
254,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,50.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,70,100,60.0,10.0,0
255,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,122.12,0.0,50.0,1.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,70,100,60.0,10.0,0
256,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,910.9,0.0,50.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,70,100,60.0,10.0,0
257,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,60.0,0.0,39.1,253.8,266.0,253.8,0.0,0.0,1787.74,70,70,5.0,5.0,0
258,253.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,60.0,0.0,39.1,253.8,266.0,253.8,0.0,0.0,1787.74,70,70,5.0,5.0,0
259,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
260,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
261,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
262,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
263,167.0,0.0,1.0,0.0,0.0,1.0,2.0,118.71,0.0,0.0,40.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,157.15,100,0,5.0,0.0,0
264,167.0,0.0,1.0,0.0,0.0,1.0,2.0,118.71,0.0,0.0,40.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,157.15,100,0,5.0,0.0,0
265,167.0,0.0,1.0,0.0,0.0,1.0,2.0,118.71,0.0,0.0,40.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,157.15,100,0,5.0,0.0,0
266,167.0,0.0,1.0,0.0,0.0,1.0,2.0,118.71,0.0,0.0,40.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,157.15,100,0,5.0,0.0,0
267,167.0,0.0,1.0,0.0,0.0,1.0,2.0,118.71,0.0,0.0,40.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,157.15,100,0,5.0,0.0,0
268,167.0,0.0,1.0,0.0,0.0,1.0,2.0,118.71,0.0,0.0,40.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,157.15,100,0,5.0,0.0,0
269,167.0,0.0,1.0,0.0,0.0,1.0,2.0,118.71,0.0,0.0,40.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,157.15,100,0,5.0,0.0,0
270,167.0,0.0,1.0,0.0,0.0,1.0,2.0,118.71,0.0,0.0,40.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,157.15,100,0,5.0,0.0,0
271,167.0,0.0,1.0,0.0,0.0,1.0,2.0,118.71,0.0,0.0,40.0,0.0,253.8,266.0,0.0,78.0,0.0,0.0,157.15,100,0,5.0,0.0,0
